timestamp,location,traffic_volume,temperature,weather,is_holiday,incident,event
2023-06-14 16:00:00,B,237,34.13,Cloudy,0,0,Parade
2023-06-14 16:15:00,C,176,12.44,Clear,0,1,Concert
2023-06-14 16:30:00,A,126,38.06,Rain,0,0,None
2023-06-14 16:45:00,B,300,38.64,Snow,0,1,Sports
2023-06-14 17:00:00,E,182,29.12,Clear,0,0,Concert
2023-06-14 17:15:00,C,178,19.33,Cloudy,1,0,Sports
2023-06-14 17:30:00,D,308,31.62,Clear,0,1,None
2023-06-14 17:45:00,C,132,10.15,Rain,1,0,Sports
2023-06-14 18:00:00,D,50,13.75,Cloudy,1,1,None
2023-06-14 18:15:00,B,165,19.19,Rain,1,1,Parade
2023-06-14 18:30:00,C,284,35.17,Rain,0,1,Parade
2023-06-14 18:45:00,B,192,6.8,Clear,1,1,Parade
2023-06-14 19:00:00,A,183,2.27,Fog,0,0,Parade
2023-06-14 19:15:00,D,233,16.0,Cloudy,0,0,Concert
2023-06-14 19:30:00,B,233,7.73,Rain,0,0,Parade
2023-06-14 19:45:00,B,224,19.49,Snow,1,1,Concert
2023-06-14 20:00:00,E,122,31.8,Snow,1,1,Sports
2023-06-14 20:15:00,D,259,18.07,Clear,0,0,None
2023-06-14 20:30:00,B,184,24.4,Fog,1,1,Parade
2023-06-14 20:45:00,E,279,0.26,Fog,0,1,None
2023-06-14 21:00:00,D,197,21.67,Fog,0,0,Parade
2023-06-14 21:15:00,C,274,11.42,Snow,0,0,Sports
2023-06-14 21:30:00,D,88,22.34,Fog,1,1,None
2023-06-14 21:45:00,C,185,14.21,Rain,0,0,None
2023-06-14 22:00:00,C,121,29.87,Clear,1,1,Concert
2023-06-14 22:15:00,E,282,12.48,Snow,1,0,None
2023-06-14 22:30:00,D,120,10.79,Rain,0,1,Concert
2023-06-14 22:45:00,A,288,8.66,Fog,0,0,Sports
2023-06-14 23:00:00,C,241,2.02,Snow,1,1,Parade
2023-06-14 23:15:00,A,159,37.36,Cloudy,1,1,None
2023-06-14 23:30:00,A,203,9.83,Cloudy,0,1,Parade
2023-06-14 23:45:00,E,157,4.1,Clear,0,1,None
2023-06-15 00:00:00,A,159,38.12,Cloudy,1,0,Concert
2023-06-15 00:15:00,E,156,19.53,Clear,1,1,Sports
2023-06-15 00:30:00,E,198,30.39,Clear,0,0,None
2023-06-15 00:45:00,E,241,0.35,Fog,0,1,Festival
2023-06-15 01:00:00,B,133,24.87,Snow,1,1,Festival
2023-06-15 01:15:00,C,344,28.14,Rain,1,0,Parade
2023-06-15 01:30:00,A,273,35.79,Fog,1,1,Concert
2023-06-15 01:45:00,B,205,21.08,Snow,1,0,Parade
2023-06-15 02:00:00,D,328,39.82,Clear,0,0,Parade
2023-06-15 02:15:00,C,93,33.2,Cloudy,0,1,Parade
2023-06-15 02:30:00,A,50,28.17,Rain,0,1,None
2023-06-15 02:45:00,C,157,5.51,Cloudy,1,1,Concert
2023-06-15 03:00:00,E,84,31.42,Fog,0,1,Concert
2023-06-15 03:15:00,C,173,5.49,Rain,1,1,None
2023-06-15 03:30:00,B,256,32.94,Cloudy,1,0,Parade
2023-06-15 03:45:00,A,296,20.16,Rain,0,0,None
2023-06-15 04:00:00,E,256,22.54,Rain,1,0,Sports
2023-06-15 04:15:00,C,135,19.42,Cloudy,1,1,Festival
2023-06-15 04:30:00,D,67,37.73,Rain,0,0,Festival
2023-06-15 04:45:00,A,163,31.24,Cloudy,0,0,Concert
2023-06-15 05:00:00,E,174,29.39,Clear,1,0,None
2023-06-15 05:15:00,D,347,18.78,Rain,0,0,Parade
2023-06-15 05:30:00,B,252,31.76,Snow,1,0,Concert
2023-06-15 05:45:00,E,393,13.16,Fog,0,1,Parade
2023-06-15 06:00:00,E,291,36.45,Rain,1,0,Concert
2023-06-15 06:15:00,C,267,28.54,Cloudy,1,0,Festival
2023-06-15 06:30:00,C,51,5.41,Rain,0,1,Sports
2023-06-15 06:45:00,D,309,8.96,Fog,0,0,Parade
2023-06-15 07:00:00,C,278,21.48,Rain,0,0,Parade
2023-06-15 07:15:00,A,220,29.26,Rain,1,1,Sports
2023-06-15 07:30:00,A,221,20.95,Snow,0,1,Festival
2023-06-15 07:45:00,B,255,12.06,Fog,0,1,Parade
2023-06-15 08:00:00,C,272,19.53,Rain,0,1,None
2023-06-15 08:15:00,E,183,3.15,Cloudy,1,0,Concert
2023-06-15 08:30:00,E,180,4.05,Clear,0,1,Parade
2023-06-15 08:45:00,A,297,26.43,Rain,1,0,Festival
2023-06-15 09:00:00,E,217,8.06,Snow,1,1,Sports
2023-06-15 09:15:00,B,283,14.75,Fog,0,1,Parade
2023-06-15 09:30:00,C,326,32.32,Clear,1,0,Festival
2023-06-15 09:45:00,C,227,7.11,Fog,1,0,None
2023-06-15 10:00:00,A,242,3.63,Rain,0,1,Sports
2023-06-15 10:15:00,A,255,22.21,Rain,1,1,Festival
2023-06-15 10:30:00,C,277,25.92,Clear,0,1,Concert
2023-06-15 10:45:00,C,113,39.8,Cloudy,1,0,None
2023-06-15 11:00:00,E,230,9.01,Snow,0,0,Festival
2023-06-15 11:15:00,E,191,1.41,Cloudy,1,0,Concert
2023-06-15 11:30:00,D,168,28.09,Fog,0,1,Festival
2023-06-15 11:45:00,A,77,37.07,Fog,1,0,Concert
2023-06-15 12:00:00,A,198,36.77,Snow,0,0,Concert
2023-06-15 12:15:00,A,147,12.83,Rain,1,1,Parade
2023-06-15 12:30:00,B,174,7.24,Snow,1,0,None
2023-06-15 12:45:00,D,327,25.39,Fog,1,0,Festival
2023-06-15 13:00:00,E,239,15.76,Cloudy,0,0,None
2023-06-15 13:15:00,E,225,21.29,Cloudy,1,1,Parade
2023-06-15 13:30:00,D,263,8.37,Clear,0,0,Parade
2023-06-15 13:45:00,D,180,33.17,Clear,1,0,Concert
2023-06-15 14:00:00,E,187,31.13,Fog,1,1,Sports
2023-06-15 14:15:00,A,250,15.13,Rain,1,0,Festival
2023-06-15 14:30:00,A,177,29.8,Snow,1,1,Sports
2023-06-15 14:45:00,E,257,23.19,Cloudy,1,0,Parade
2023-06-15 15:00:00,C,208,19.88,Snow,0,1,None
2023-06-15 15:15:00,E,194,29.88,Fog,1,1,Festival
2023-06-15 15:30:00,B,314,10.73,Fog,1,0,None
2023-06-15 15:45:00,C,93,30.15,Snow,0,0,Concert
2023-06-15 16:00:00,A,297,12.89,Snow,0,1,None
2023-06-15 16:15:00,B,240,2.41,Fog,0,0,Sports
2023-06-15 16:30:00,B,235,5.49,Clear,1,1,Parade
2023-06-15 16:45:00,D,50,36.9,Fog,0,1,None
2023-06-15 17:00:00,E,197,33.54,Fog,0,0,Sports
2023-06-15 17:15:00,D,287,5.1,Clear,0,1,Sports
2023-06-15 17:30:00,D,157,19.29,Clear,0,0,Sports
2023-06-15 17:45:00,C,185,29.26,Snow,0,1,Sports
2023-06-15 18:00:00,D,74,29.97,Fog,0,1,Concert
2023-06-15 18:15:00,E,50,25.57,Cloudy,0,1,None
2023-06-15 18:30:00,D,117,11.77,Clear,1,0,Parade
2023-06-15 18:45:00,E,50,17.69,Rain,0,1,Sports
2023-06-15 19:00:00,A,326,20.76,Snow,0,1,Festival
2023-06-15 19:15:00,C,150,13.66,Rain,0,1,Concert
2023-06-15 19:30:00,D,163,7.92,Snow,1,0,Festival
2023-06-15 19:45:00,B,160,25.25,Snow,0,0,Festival
2023-06-15 20:00:00,C,289,39.57,Rain,0,0,Festival
2023-06-15 20:15:00,B,374,38.18,Clear,0,1,Concert
2023-06-15 20:30:00,D,150,16.4,Cloudy,1,1,None
2023-06-15 20:45:00,C,94,5.92,Snow,0,0,Festival
2023-06-15 21:00:00,C,135,35.04,Cloudy,0,0,Concert
2023-06-15 21:15:00,D,176,25.29,Cloudy,0,1,Concert
2023-06-15 21:30:00,B,240,29.56,Cloudy,1,1,Festival
2023-06-15 21:45:00,D,97,15.53,Clear,1,1,Sports
2023-06-15 22:00:00,E,151,30.09,Snow,0,1,Concert
2023-06-15 22:15:00,E,100,35.94,Rain,1,0,Festival
2023-06-15 22:30:00,D,227,9.17,Fog,1,1,Concert
2023-06-15 22:45:00,D,325,28.43,Rain,1,1,Parade
2023-06-15 23:00:00,E,165,13.08,Clear,0,0,Concert
2023-06-15 23:15:00,D,202,24.54,Clear,1,0,Concert
2023-06-15 23:30:00,A,215,32.14,Snow,1,1,Concert
2023-06-15 23:45:00,B,50,36.9,Fog,1,1,Concert
2023-06-16 00:00:00,E,177,35.72,Fog,0,0,Sports
2023-06-16 00:15:00,E,224,13.83,Clear,1,0,None
2023-06-16 00:30:00,D,156,18.97,Clear,1,0,None
2023-06-16 00:45:00,C,129,32.26,Cloudy,0,1,None
2023-06-16 01:00:00,D,194,34.03,Cloudy,1,0,Concert
2023-06-16 01:15:00,C,320,20.11,Clear,1,1,None
2023-06-16 01:30:00,E,185,0.63,Clear,0,1,Festival
2023-06-16 01:45:00,C,224,8.47,Fog,1,1,Sports
2023-06-16 02:00:00,D,144,34.19,Fog,0,0,Festival
2023-06-16 02:15:00,B,73,35.19,Snow,0,1,Parade
2023-06-16 02:30:00,D,248,26.11,Cloudy,1,0,None
2023-06-16 02:45:00,A,110,30.03,Rain,0,0,None
2023-06-16 03:00:00,C,290,0.26,Snow,1,1,Sports
2023-06-16 03:15:00,A,184,16.61,Fog,0,0,Concert
2023-06-16 03:30:00,C,202,23.0,Clear,0,0,Parade
2023-06-16 03:45:00,A,186,36.36,Rain,0,1,Festival
2023-06-16 04:00:00,D,109,12.31,Fog,0,0,None
2023-06-16 04:15:00,E,91,18.54,Clear,0,1,Sports
2023-06-16 04:30:00,E,215,0.46,Rain,1,1,Parade
2023-06-16 04:45:00,B,159,7.15,Snow,1,0,Concert
2023-06-16 05:00:00,C,176,32.86,Cloudy,0,0,Sports
2023-06-16 05:15:00,C,50,8.87,Fog,0,1,Concert
2023-06-16 05:30:00,D,183,4.62,Fog,1,1,Concert
2023-06-16 05:45:00,B,281,32.3,Rain,0,0,Sports
2023-06-16 06:00:00,B,135,5.99,Fog,0,1,None
2023-06-16 06:15:00,B,107,13.48,Snow,0,0,Sports
2023-06-16 06:30:00,D,281,14.98,Cloudy,1,0,Sports
2023-06-16 06:45:00,B,147,17.4,Rain,0,1,Parade
2023-06-16 07:00:00,D,175,3.8,Rain,1,1,Concert
2023-06-16 07:15:00,E,305,29.06,Snow,0,1,None
2023-06-16 07:30:00,D,239,11.55,Rain,0,0,Parade
2023-06-16 07:45:00,D,341,15.08,Fog,1,1,Festival
2023-06-16 08:00:00,B,252,10.44,Rain,1,1,None
2023-06-16 08:15:00,A,249,38.33,Fog,1,0,Concert
2023-06-16 08:30:00,D,113,24.3,Rain,0,0,Parade
2023-06-16 08:45:00,B,311,39.06,Rain,0,1,Festival
2023-06-16 09:00:00,B,260,0.92,Clear,1,0,Concert
2023-06-16 09:15:00,C,250,3.0,Clear,0,1,Sports
2023-06-16 09:30:00,A,74,14.12,Rain,1,0,Sports
2023-06-16 09:45:00,E,186,4.8,Cloudy,0,1,Parade
2023-06-16 10:00:00,B,142,37.66,Clear,0,1,None
2023-06-16 10:15:00,A,121,8.14,Clear,0,1,Concert
2023-06-16 10:30:00,D,208,31.37,Fog,0,1,Concert
2023-06-16 10:45:00,A,173,30.04,Clear,1,0,Sports
2023-06-16 11:00:00,D,190,25.5,Fog,0,1,Festival
2023-06-16 11:15:00,E,227,13.01,Clear,1,1,None
2023-06-16 11:30:00,B,275,35.39,Clear,0,0,Festival
2023-06-16 11:45:00,E,127,26.23,Rain,1,1,Parade
2023-06-16 12:00:00,B,269,27.17,Fog,0,0,Concert
2023-06-16 12:15:00,E,133,29.81,Snow,0,1,Concert
2023-06-16 12:30:00,D,64,30.86,Snow,1,1,Parade
2023-06-16 12:45:00,B,297,4.21,Snow,0,1,Parade
2023-06-16 13:00:00,E,158,13.75,Clear,1,0,Sports
2023-06-16 13:15:00,A,209,4.31,Snow,1,1,Festival
2023-06-16 13:30:00,E,418,13.72,Snow,1,0,Concert
2023-06-16 13:45:00,C,241,0.32,Clear,1,0,Sports
2023-06-16 14:00:00,E,117,12.92,Snow,0,1,Parade
2023-06-16 14:15:00,A,259,37.66,Fog,1,0,Concert
2023-06-16 14:30:00,E,152,21.84,Cloudy,1,1,Concert
2023-06-16 14:45:00,B,212,17.19,Rain,1,0,Concert
2023-06-16 15:00:00,D,224,2.9,Snow,1,0,Parade
2023-06-16 15:15:00,D,203,21.15,Rain,0,0,Parade
2023-06-16 15:30:00,C,180,5.31,Snow,1,1,Parade
2023-06-16 15:45:00,C,103,14.85,Fog,1,0,None
2023-06-16 16:00:00,E,280,19.98,Cloudy,1,1,Festival
2023-06-16 16:15:00,A,204,34.11,Clear,0,0,Parade
2023-06-16 16:30:00,B,161,36.21,Clear,1,1,Festival
2023-06-16 16:45:00,E,221,27.87,Clear,1,0,Concert
2023-06-16 17:00:00,D,196,14.14,Cloudy,0,0,Parade
2023-06-16 17:15:00,A,339,37.6,Snow,0,1,Parade
2023-06-16 17:30:00,A,196,33.35,Fog,0,1,Parade
2023-06-16 17:45:00,D,222,33.53,Clear,1,0,Concert
2023-06-16 18:00:00,E,198,9.76,Snow,1,0,Festival
2023-06-16 18:15:00,B,172,13.7,Fog,0,1,Concert
2023-06-16 18:30:00,A,77,30.71,Rain,1,1,Parade
2023-06-16 18:45:00,C,158,14.22,Fog,1,0,Parade
2023-06-16 19:00:00,A,177,13.85,Fog,1,0,Concert
2023-06-16 19:15:00,E,249,22.72,Fog,0,0,Concert
2023-06-16 19:30:00,A,194,12.19,Clear,1,1,Parade
2023-06-16 19:45:00,A,136,39.09,Rain,1,0,Sports
2023-06-16 20:00:00,D,334,14.95,Rain,0,1,Festival
2023-06-16 20:15:00,C,146,14.57,Rain,0,0,None
2023-06-16 20:30:00,E,57,8.34,Clear,1,0,Festival
2023-06-16 20:45:00,A,142,33.41,Fog,1,1,Sports
2023-06-16 21:00:00,E,243,10.19,Snow,1,0,None
2023-06-16 21:15:00,E,337,1.59,Clear,1,0,Concert
2023-06-16 21:30:00,D,135,7.91,Cloudy,1,0,Festival
2023-06-16 21:45:00,A,295,36.94,Clear,1,0,Concert
2023-06-16 22:00:00,A,50,11.38,Cloudy,0,1,None
2023-06-16 22:15:00,B,130,20.23,Rain,1,0,Festival
2023-06-16 22:30:00,C,267,26.57,Cloudy,0,1,Sports
2023-06-16 22:45:00,E,90,34.98,Snow,1,1,Parade
2023-06-16 23:00:00,E,220,30.78,Clear,0,1,Parade
2023-06-16 23:15:00,D,353,12.2,Cloudy,1,1,None
2023-06-16 23:30:00,C,267,2.65,Clear,1,1,None
2023-06-16 23:45:00,D,145,37.82,Cloudy,0,0,Parade
2023-06-17 00:00:00,C,68,34.73,Rain,1,0,Sports
2023-06-17 00:15:00,A,186,6.92,Rain,0,0,Parade
2023-06-17 00:30:00,C,316,32.88,Fog,0,1,Festival
2023-06-17 00:45:00,B,92,10.38,Clear,1,0,Concert
2023-06-17 01:00:00,D,188,13.67,Cloudy,0,0,Festival
2023-06-17 01:15:00,A,130,13.39,Snow,0,1,Parade
2023-06-17 01:30:00,E,287,2.76,Clear,0,1,Sports
2023-06-17 01:45:00,A,133,21.56,Cloudy,1,0,Parade
2023-06-17 02:00:00,E,193,3.48,Cloudy,1,1,Festival
2023-06-17 02:15:00,C,146,6.77,Snow,1,0,None
2023-06-17 02:30:00,D,50,12.73,Cloudy,1,0,Festival
2023-06-17 02:45:00,A,316,5.17,Fog,0,1,None
2023-06-17 03:00:00,C,106,0.96,Clear,0,1,Festival
2023-06-17 03:15:00,C,194,9.66,Snow,1,1,Sports
2023-06-17 03:30:00,C,121,4.38,Clear,0,1,Sports
2023-06-17 03:45:00,C,50,14.21,Fog,1,0,Concert
2023-06-17 04:00:00,D,220,13.64,Fog,0,0,Festival
2023-06-17 04:15:00,A,215,14.2,Clear,0,0,Festival
2023-06-17 04:30:00,B,50,19.79,Cloudy,1,0,Concert
2023-06-17 04:45:00,D,255,11.73,Rain,1,0,Parade
2023-06-17 05:00:00,B,117,33.43,Snow,0,1,None
2023-06-17 05:15:00,E,79,34.78,Clear,1,1,Sports
2023-06-17 05:30:00,B,227,14.14,Snow,1,1,None
2023-06-17 05:45:00,D,120,39.83,Rain,0,1,Concert
2023-06-17 06:00:00,D,231,22.05,Rain,1,1,Sports
2023-06-17 06:15:00,B,173,22.75,Clear,1,1,Parade
2023-06-17 06:30:00,B,96,29.98,Clear,1,0,Festival
2023-06-17 06:45:00,B,224,0.66,Snow,1,1,Concert
2023-06-17 07:00:00,A,200,26.05,Clear,0,0,None
2023-06-17 07:15:00,D,95,8.7,Rain,1,0,None
2023-06-17 07:30:00,B,172,32.48,Cloudy,0,1,Concert
2023-06-17 07:45:00,D,176,4.36,Snow,0,1,Concert
2023-06-17 08:00:00,C,157,16.64,Snow,0,0,Concert
2023-06-17 08:15:00,E,241,24.09,Clear,0,1,Parade
2023-06-17 08:30:00,B,254,37.51,Snow,0,1,Sports
2023-06-17 08:45:00,D,173,0.63,Snow,1,1,Concert
2023-06-17 09:00:00,E,258,7.64,Rain,1,0,Concert
2023-06-17 09:15:00,C,207,21.73,Snow,0,0,Sports
2023-06-17 09:30:00,E,129,39.65,Snow,1,0,None
2023-06-17 09:45:00,D,241,6.05,Cloudy,0,0,None
2023-06-17 10:00:00,B,252,17.71,Fog,1,0,None
2023-06-17 10:15:00,A,97,16.45,Cloudy,1,1,Parade
2023-06-17 10:30:00,C,214,34.53,Snow,1,1,Parade
2023-06-17 10:45:00,E,241,27.0,Rain,0,0,Parade
2023-06-17 11:00:00,C,122,34.03,Clear,0,0,Concert
2023-06-17 11:15:00,B,231,21.77,Snow,0,0,None
2023-06-17 11:30:00,E,258,2.8,Fog,0,1,Parade
2023-06-17 11:45:00,B,209,34.15,Rain,1,1,None
2023-06-17 12:00:00,B,167,19.98,Rain,1,1,Concert
2023-06-17 12:15:00,D,334,21.26,Clear,0,0,Sports
2023-06-17 12:30:00,C,412,6.33,Snow,1,0,Concert
2023-06-17 12:45:00,A,164,7.87,Clear,1,1,Concert
2023-06-17 13:00:00,A,140,33.16,Cloudy,1,1,None
2023-06-17 13:15:00,D,77,5.15,Clear,0,1,None
2023-06-17 13:30:00,C,371,33.0,Clear,0,0,Parade
2023-06-17 13:45:00,B,301,20.9,Snow,0,1,None
2023-06-17 14:00:00,A,222,7.94,Snow,1,1,Sports
2023-06-17 14:15:00,A,163,7.68,Fog,1,1,Concert
2023-06-17 14:30:00,A,211,31.77,Rain,0,1,Sports
2023-06-17 14:45:00,A,232,15.73,Clear,1,1,Concert
2023-06-17 15:00:00,B,183,9.25,Clear,0,0,None
2023-06-17 15:15:00,D,258,20.03,Snow,0,0,Parade
2023-06-17 15:30:00,C,240,27.03,Clear,0,0,Concert
2023-06-17 15:45:00,B,200,32.53,Cloudy,0,1,Festival
2023-06-17 16:00:00,D,292,19.88,Cloudy,0,1,Sports
2023-06-17 16:15:00,A,255,32.18,Clear,0,1,Sports
2023-06-17 16:30:00,B,197,9.89,Fog,0,0,Sports
2023-06-17 16:45:00,E,235,2.04,Clear,0,1,Parade
2023-06-17 17:00:00,B,50,21.45,Rain,0,0,None
2023-06-17 17:15:00,E,250,23.38,Clear,0,0,None
2023-06-17 17:30:00,E,126,17.75,Cloudy,1,0,Sports
2023-06-17 17:45:00,C,110,2.5,Snow,0,1,Concert
2023-06-17 18:00:00,C,205,2.07,Cloudy,1,0,Parade
2023-06-17 18:15:00,B,273,34.12,Snow,0,0,Festival
2023-06-17 18:30:00,D,115,32.99,Snow,1,1,Sports
2023-06-17 18:45:00,B,122,19.88,Cloudy,0,1,Festival
2023-06-17 19:00:00,E,277,10.64,Fog,1,0,None
2023-06-17 19:15:00,D,172,15.39,Snow,1,1,Sports
2023-06-17 19:30:00,B,119,9.96,Rain,0,1,Sports
2023-06-17 19:45:00,E,206,25.43,Rain,1,1,Festival
2023-06-17 20:00:00,E,87,19.66,Fog,1,0,Concert
2023-06-17 20:15:00,B,217,19.19,Clear,0,1,Concert
2023-06-17 20:30:00,D,97,16.6,Snow,0,0,Parade
2023-06-17 20:45:00,E,114,38.41,Fog,1,0,Sports
2023-06-17 21:00:00,A,362,22.75,Clear,1,1,Parade
2023-06-17 21:15:00,A,255,33.17,Snow,1,0,Festival
2023-06-17 21:30:00,E,188,34.04,Fog,1,1,Festival
2023-06-17 21:45:00,D,193,35.53,Fog,1,0,None
2023-06-17 22:00:00,E,337,4.9,Rain,1,1,None
2023-06-17 22:15:00,B,122,5.02,Cloudy,0,0,Festival
2023-06-17 22:30:00,D,249,16.87,Rain,0,1,None
2023-06-17 22:45:00,A,141,7.58,Cloudy,1,0,Parade
2023-06-17 23:00:00,D,164,30.32,Clear,1,0,None
2023-06-17 23:15:00,B,173,5.48,Cloudy,0,1,Parade
2023-06-17 23:30:00,E,157,36.38,Clear,0,0,Sports
2023-06-17 23:45:00,C,368,22.58,Cloudy,1,0,None
2023-06-18 00:00:00,A,263,5.67,Clear,1,1,None
2023-06-18 00:15:00,D,157,30.68,Fog,1,0,Parade
2023-06-18 00:30:00,A,223,18.1,Snow,1,1,Festival
2023-06-18 00:45:00,C,297,4.49,Cloudy,0,0,Sports
2023-06-18 01:00:00,C,179,4.72,Cloudy,0,1,Parade
2023-06-18 01:15:00,B,201,27.99,Clear,0,0,Concert
2023-06-18 01:30:00,C,275,21.12,Fog,0,0,Sports
2023-06-18 01:45:00,A,240,19.83,Snow,1,1,None
2023-06-18 02:00:00,C,149,31.1,Clear,1,0,Sports
2023-06-18 02:15:00,A,314,37.64,Rain,0,1,Festival
2023-06-18 02:30:00,B,93,27.96,Cloudy,1,0,Sports
2023-06-18 02:45:00,D,153,4.38,Rain,1,1,Festival
2023-06-18 03:00:00,E,176,15.28,Rain,0,1,Concert
2023-06-18 03:15:00,A,283,4.13,Fog,1,0,Concert
2023-06-18 03:30:00,E,223,12.31,Snow,1,0,None
2023-06-18 03:45:00,E,111,21.31,Cloudy,1,0,None
2023-06-18 04:00:00,E,345,9.62,Snow,1,0,None
2023-06-18 04:15:00,A,143,17.36,Clear,1,1,Parade
2023-06-18 04:30:00,A,142,3.85,Snow,1,0,Concert
2023-06-18 04:45:00,A,295,23.89,Fog,0,0,Sports
2023-06-18 05:00:00,C,283,5.08,Rain,0,1,Festival
2023-06-18 05:15:00,D,138,26.69,Cloudy,1,0,Concert
2023-06-18 05:30:00,A,50,9.26,Cloudy,1,1,Parade
2023-06-18 05:45:00,C,201,7.99,Snow,0,1,Concert
2023-06-18 06:00:00,D,148,30.61,Clear,1,0,None
2023-06-18 06:15:00,A,140,5.64,Snow,0,1,Festival
2023-06-18 06:30:00,C,261,39.64,Rain,1,1,Concert
2023-06-18 06:45:00,C,334,36.35,Cloudy,1,1,Parade
2023-06-18 07:00:00,E,108,32.79,Snow,1,0,Concert
2023-06-18 07:15:00,A,169,9.35,Cloudy,1,0,None
2023-06-18 07:30:00,C,214,30.38,Cloudy,0,1,Parade
2023-06-18 07:45:00,A,173,4.5,Cloudy,0,0,None
2023-06-18 08:00:00,A,122,36.91,Fog,0,1,Festival
2023-06-18 08:15:00,D,263,33.05,Fog,1,1,Festival
2023-06-18 08:30:00,B,223,21.17,Clear,0,1,None
2023-06-18 08:45:00,C,205,33.25,Snow,0,0,Sports
2023-06-18 09:00:00,B,237,8.09,Fog,1,0,Sports
2023-06-18 09:15:00,C,146,30.34,Fog,1,1,Festival
2023-06-18 09:30:00,E,297,0.29,Rain,1,1,Concert
2023-06-18 09:45:00,E,163,4.83,Fog,1,1,Parade
2023-06-18 10:00:00,E,207,18.51,Clear,0,1,None
2023-06-18 10:15:00,B,233,35.33,Fog,1,1,Sports
2023-06-18 10:30:00,A,241,8.91,Snow,0,0,Parade
2023-06-18 10:45:00,C,304,25.66,Clear,1,0,Parade
2023-06-18 11:00:00,E,183,7.77,Cloudy,0,0,Parade
2023-06-18 11:15:00,D,106,39.35,Clear,0,1,Concert
2023-06-18 11:30:00,E,204,0.63,Snow,0,0,Sports
2023-06-18 11:45:00,B,191,36.94,Cloudy,0,1,Parade
2023-06-18 12:00:00,C,258,19.43,Cloudy,0,1,Concert
2023-06-18 12:15:00,B,232,18.78,Clear,0,1,Concert
2023-06-18 12:30:00,A,193,19.75,Snow,1,0,Sports
2023-06-18 12:45:00,E,135,15.73,Cloudy,0,0,Parade
2023-06-18 13:00:00,C,235,11.99,Clear,0,0,Parade
2023-06-18 13:15:00,B,195,39.46,Fog,1,1,None
2023-06-18 13:30:00,C,120,15.38,Clear,1,0,Sports
2023-06-18 13:45:00,D,246,13.07,Fog,1,0,Festival
2023-06-18 14:00:00,E,232,36.17,Clear,0,0,Sports
2023-06-18 14:15:00,E,338,3.24,Snow,1,0,None
2023-06-18 14:30:00,C,178,33.28,Clear,1,0,Concert
2023-06-18 14:45:00,D,313,0.45,Clear,1,1,Parade
2023-06-18 15:00:00,D,50,38.95,Snow,1,1,None
2023-06-18 15:15:00,C,199,17.61,Clear,1,0,Parade
2023-06-18 15:30:00,C,221,21.72,Cloudy,1,0,Sports
2023-06-18 15:45:00,D,50,16.66,Rain,1,0,Sports
2023-06-18 16:00:00,D,269,37.41,Rain,0,1,Sports
2023-06-18 16:15:00,E,125,2.33,Cloudy,1,0,Parade
2023-06-18 16:30:00,C,100,19.04,Clear,0,1,Sports
2023-06-18 16:45:00,E,209,11.1,Clear,0,1,Sports
2023-06-18 17:00:00,C,204,15.21,Fog,1,1,Concert
2023-06-18 17:15:00,B,127,36.3,Rain,1,1,None
2023-06-18 17:30:00,A,137,25.8,Rain,1,1,Parade
2023-06-18 17:45:00,D,56,2.33,Fog,0,0,Festival
2023-06-18 18:00:00,E,200,26.69,Fog,0,1,None
2023-06-18 18:15:00,D,174,10.94,Clear,1,0,Concert
2023-06-18 18:30:00,B,359,23.83,Clear,1,1,Concert
2023-06-18 18:45:00,B,133,26.31,Fog,1,1,Sports
2023-06-18 19:00:00,E,255,36.55,Rain,0,1,Sports
2023-06-18 19:15:00,A,128,20.7,Fog,1,0,Parade
2023-06-18 19:30:00,C,50,15.28,Clear,0,1,Parade
2023-06-18 19:45:00,E,164,18.98,Cloudy,0,1,Parade
2023-06-18 20:00:00,C,248,7.66,Clear,0,0,None
2023-06-18 20:15:00,D,140,13.57,Rain,0,1,Sports
2023-06-18 20:30:00,A,207,22.13,Clear,1,1,Festival
2023-06-18 20:45:00,A,71,36.96,Clear,0,1,Festival
2023-06-18 21:00:00,D,250,24.56,Fog,1,0,Festival
2023-06-18 21:15:00,D,273,5.51,Clear,0,0,None
2023-06-18 21:30:00,B,441,13.06,Cloudy,1,1,Sports
2023-06-18 21:45:00,B,294,15.73,Snow,0,1,None
2023-06-18 22:00:00,D,146,6.7,Clear,0,0,Parade
2023-06-18 22:15:00,D,211,38.97,Cloudy,0,0,Concert
2023-06-18 22:30:00,A,236,11.84,Clear,0,1,Parade
2023-06-18 22:45:00,A,50,39.43,Snow,1,0,Festival
2023-06-18 23:00:00,C,289,38.99,Clear,0,1,Festival
2023-06-18 23:15:00,D,179,2.29,Clear,1,1,Concert
2023-06-18 23:30:00,B,300,5.66,Snow,1,0,Festival
2023-06-18 23:45:00,B,318,24.86,Fog,0,0,Concert
2023-06-19 00:00:00,A,182,29.69,Fog,0,1,Sports
2023-06-19 00:15:00,E,116,12.84,Snow,0,1,None
2023-06-19 00:30:00,B,161,23.99,Snow,1,1,Festival
2023-06-19 00:45:00,D,236,23.11,Snow,1,0,Sports
2023-06-19 01:00:00,B,73,5.8,Snow,1,1,Festival
2023-06-19 01:15:00,A,65,23.83,Snow,1,0,Concert
2023-06-19 01:30:00,E,223,10.73,Fog,0,0,None
2023-06-19 01:45:00,A,328,9.1,Fog,0,1,Concert
